Date,ALVO.IC,AMRQ.IC,ARION.IC,BRIM.IC,EIK.IC,EIM.IC,FESTI.IC,HAGA.IC,HAMP.IC,HEIMAR.IC,ICEAIR.IC,ICESEA.IC,ISB.IC,ISF.IC,ISLAX.IC,JBTM.IC,KALD.IC,KLAPP.IC,KLDVK.IC,KVIKA.IC,NOVA.IC,OCS.IC,OLGERD.IC,REITIR.IC,SIMINN.IC,SJOVA.IC,SKAGI.IC,SKEL.IC,SOLID.IC,SVN.IC,SYN.IC
2021-03-26,,,88.00682067871094,47.88988494873047,8.329679489135742,234.3021697998047,176.40066528320312,55.95943832397461,96.80762481689453,21.92599105834961,1.3450000286102295,15.0,,,,,12.399999618530273,,,14.831893920898438,,,,58.06218719482422,0.2130468636751175,26.098798751831055,,7.910975456237793,,,41.900001525878906
2021-03-29,,,91.80021667480469,47.88988494873047,8.183243751525879,235.15110778808594,172.6071014404297,54.631587982177734,96.80762481689453,21.588666915893555,1.3700000047683716,15.074999809265137,,,,,12.399999618530273,,,14.644148826599121,,,,56.55408477783203,0.2130468636751175,26.18817710876465,,7.833035469055176,,,42.0
2021-03-30,,,91.04154205322266,47.26979446411133,8.088489532470703,235.15110778808594,174.50389099121094,54.631587982177734,96.80762481689453,21.588666915893555,1.409999966621399,15.074999809265137,,,,,12.399999618530273,,,14.79434585571289,,,,55.70576858520508,0.2130468636751175,26.18817710876465,,7.833035469055176,,,42.650001525878906
2021-03-31,,,93.6969223022461,48.080684661865234,8.11863899230957,230.90650939941406,175.9264678955078,55.39036178588867,96.80762481689453,21.588666915893555,1.399999976158142,15.100000381469727,,,,,12.399999618530273,,,15.6204252243042,,,,56.08279800415039,0.21336326003074646,26.277557373046875,,7.872005462646484,,,42.67499923706055
2021-04-01,,,93.6969223022461,48.080684661865234,8.11863899230957,230.90650939941406,175.9264678955078,55.39036178588867,96.80762481689453,21.588666915893555,1.399999976158142,15.100000381469727,,,,,12.399999618530273,,,15.6204252243042,,,,56.08279800415039,0.21336326003074646,26.277557373046875,,7.872005462646484,,,42.67499923706055
2021-04-06,,,95.21427917480469,47.6990852355957,8.209084510803223,233.45327758789062,181.61680603027344,55.864593505859375,96.80762481689453,21.29953384399414,1.4600000381469727,15.25,,,,,12.100000381469727,,,15.808171272277832,,,,56.4598274230957,0.2146289050579071,26.59038543701172,,7.949946403503418,,,43.900001525878906
2021-04-07,,,95.59362030029297,47.818336486816406,8.312451362609863,235.15110778808594,183.5135955810547,56.243980407714844,96.80762481689453,21.733234405517578,1.4700000286102295,15.399999618530273,,,,,12.100000381469727,,,16.033466339111328,,,,57.49665069580078,0.21599997580051422,27.126663208007812,,8.222737312316895,,,43.5
2021-04-08,,,94.83494567871094,48.46227264404297,8.33398723602295,235.15110778808594,184.22488403320312,56.054283142089844,96.80762481689453,22.11874771118164,1.4199999570846558,15.75,,,,,12.399999618530273,,,15.920818328857422,,,,58.15644836425781,0.21452341973781586,28.10983657836914,,8.144798278808594,,,43.650001525878906
2021-04-09,,,94.83494567871094,48.46227264404297,8.527800559997559,238.54678344726562,181.14260864257812,55.485206604003906,96.80762481689453,22.407880783081055,1.399999976158142,15.850000381469727,,,,,12.399999618530273,,,15.958367347717285,,,,59.5703010559082,0.2130468636751175,28.333284378051758,,8.06685733795166,,,43.25
2021-04-12,,,95.21427917480469,48.93926239013672,8.613940238952637,238.54678344726562,180.6684112548828,55.95943832397461,96.80762481689453,23.323471069335938,1.375,16.0,,,,,12.100000381469727,,,15.883269309997559,,,,62.58652114868164,0.2178984135389328,28.623769760131836,,8.06685733795166,,,42.849998474121094
2021-04-13,,,94.83494567871094,49.13005828857422,8.570870399475098,245.7626190185547,181.14260864257812,55.39036178588867,97.77570343017578,23.612606048583984,1.4299999475479126,16.149999618530273,,,,,12.100000381469727,,,16.221210479736328,,,,64.09461975097656,0.2183203250169754,29.04831886291504,,8.183767318725586,,,42.349998474121094
2021-04-14,,,93.31757354736328,49.988643646240234,8.613940238952637,247.0360107421875,182.09100341796875,55.01097106933594,98.7437744140625,24.046306610107422,1.399999976158142,16.350000381469727,,,,,12.100000381469727,,,16.18366241455078,,,,66.4510498046875,0.21895311772823334,29.361146926879883,,8.183767318725586,,,42.650001525878906
2021-04-15,,,94.45559692382812,51.5150146484375,8.570870399475098,248.7338409423828,182.32810974121094,54.91613006591797,98.7437744140625,24.5281982421875,1.3899999856948853,16.200000762939453,,,,,12.100000381469727,,,15.883269309997559,,,,65.50847625732422,0.22127342224121094,29.316457748413086,,8.183767318725586,,,42.79999923706055
2021-04-16,,,94.07626342773438,51.8966064453125,8.613940238952637,248.7338409423828,183.0393829345703,55.39036178588867,98.7437744140625,24.09449577331543,1.4500000476837158,16.200000762939453,,,,,12.100000381469727,,,16.1461124420166,,,,64.66016387939453,0.22127342224121094,29.227079391479492,,8.183767318725586,,,42.79999923706055
2021-04-19,,,95.59362030029297,51.80120849609375,8.48903751373291,247.0360107421875,183.5135955810547,55.485206604003906,98.7437744140625,24.142684936523438,1.4249999523162842,16.049999237060547,,,,,12.100000381469727,,,16.1461124420166,,,,63.62334442138672,0.2202187180519104,29.04831886291504,,8.144798278808594,,,43.0
2021-04-20,,,95.21427917480469,51.80120849609375,8.441661834716797,257.6475524902344,181.61680603027344,55.674903869628906,98.7437744140625,24.046306610107422,1.399999976158142,16.049999237060547,,,,,12.100000381469727,,,16.315082550048828,,,,63.9061164855957,0.21895311772823334,29.450529098510742,,8.144798278808594,,,43.099998474121094
2021-04-21,,,96.73163604736328,51.5150146484375,8.700080871582031,259.76983642578125,182.09100341796875,56.054283142089844,96.80762481689453,24.86551856994629,1.5750000476837158,16.049999237060547,,,,,12.100000381469727,,,16.7093505859375,,,,66.16827392578125,0.22127342224121094,29.450529098510742,,8.144798278808594,,,43.25
2021-04-23,,,98.62833404541016,51.99200439453125,8.751762390136719,264.0144348144531,184.93617248535156,56.52851486206055,99.71185302734375,24.961896896362305,1.5700000524520874,16.200000762939453,,,,,12.100000381469727,,,17.084840774536133,,,,66.92232513427734,0.22359374165534973,29.5845947265625,,8.144798278808594,,,43.04999923706055
2021-04-26,,,98.62833404541016,51.5150146484375,9.148003578186035,264.0144348144531,190.15232849121094,57.382137298583984,99.71185302734375,25.63654327392578,1.6299999952316284,16.25,,,,,12.100000381469727,,,17.460330963134766,,,,69.65577697753906,0.22401559352874756,29.763355255126953,,8.144798278808594,,,42.95000076293945
2021-04-27,,,98.24899291992188,51.133419036865234,9.29710865020752,273.3525390625,189.67811584472656,56.90790557861328,99.71185302734375,25.781110763549805,1.6299999952316284,16.149999618530273,,,,,12.100000381469727,,,17.009742736816406,,,,70.6926040649414,0.22422654926776886,29.897424697875977,,8.26170825958252,,,43.099998474121094
2021-04-28,,,97.67998504638672,51.5150146484375,9.209400177001953,272.5036315917969,189.44102478027344,56.90790557861328,95.83954620361328,25.63654327392578,1.6699999570846558,16.299999237060547,,,,,12.100000381469727,,,16.934642791748047,,,,71.06962585449219,0.22211717069149017,29.49521827697754,,8.152591705322266,,,43.75
2021-04-29,,,98.62833404541016,51.32421875,9.077836990356445,270.3813171386719,187.78134155273438,56.38624954223633,95.83954620361328,25.05827522277832,1.625,16.200000762939453,,,,,12.100000381469727,,,16.8970947265625,,,,70.3155746459961,0.22095704078674316,29.5845947265625,,8.183767318725586,,,44.0
2021-04-30,,,97.8696517944336,50.7518310546875,8.928732872009277,268.0467834472656,185.8845672607422,55.674903869628906,102.6160888671875,24.769140243530273,1.6200000047683716,16.25,,,,,12.100000381469727,,,16.82199478149414,,,,69.75003051757812,0.21937496960163116,29.49521827697754,,8.105827331542969,,,44.150001525878906
2021-05-03,,,95.97296142578125,51.32421875,8.928732872009277,268.6835021972656,185.8845672607422,55.01097106933594,102.6160888671875,24.769140243530273,1.649999976158142,16.299999237060547,,,,,12.100000381469727,,,16.46527862548828,,,,69.23162078857422,0.21515625715255737,29.316457748413086,,8.105827331542969,,,44.150001525878906
2021-05-04,,,94.83494567871094,50.561031341552734,8.665607452392578,264.8633117675781,182.565185546875,54.252201080322266,101.64801025390625,24.239063262939453,1.6299999952316284,16.100000381469727,,,,,12.100000381469727,,,16.1461124420166,,,,67.67638397216797,0.21199217438697815,28.780183792114258,,8.105827331542969,,,44.150001525878906
