Date,ARION.IC,BRIM.IC,EIK.IC,EIM.IC,FESTI.IC,HAGA.IC,HAMP.IC,HEIMAR.IC,ICESEA.IC,ICEAIR.IC,ISB.IC,KALD.IC,KVIKA.IC,KLAPP.IC,REITIR.IC,SIMINN.IC,SJOVA.IC,SKEL.IC,SOLID.IC,SVN.IC,SYN.IC
2021-07-30 00:00:00+01:00,-0.004601226993865004,0.0017793322555794688,0.0,0.0,-0.0012437810945273853,-0.0008223558830255939,0.0,-0.0019230475792517687,0.0029762587309454247,0.013245020564786714,0.004629629629629539,0.0,0.0,-0.004366828957883873,0.0,0.0030043607066523315,0.002890239688685403,0.0,0.0,-0.002967426900723824,-0.002499961853027366
2021-08-03 00:00:00+01:00,-0.0015408320493066618,0.0,0.004694853758291817,0.0,0.0037359900373599153,-0.0008230327088155631,0.0,0.0,-0.00890205431064739,0.00653594160147164,-0.004608294930875556,0.0,0.0041580201514364035,0.0,0.008583668970292724,0.004706833506752162,0.002881800343586649,0.0037383142585096785,0.11111111111111116,-0.0014880725991418542,0.0
2021-08-04 00:00:00+01:00,0.0092592592592593,0.001776239612318431,0.032710316608292045,0.005221932114882533,0.012406947890818865,0.016474464372833397,0.00728155339805836,0.013487416717957945,0.005987932308542776,-0.00974025069249762,0.0185185185185186,0.01714281354631697,-0.003105542723622845,0.0,0.004255362436281107,0.005110768380448105,0.0028736290520334773,0.0,0.08000001907348642,0.005961274738824018,0.02882199667174845
2021-08-05 00:00:00+01:00,0.012232415902140747,0.0,0.027149338059415218,0.010389610389610393,-0.007352941176470562,0.0032415034111246133,0.009638554216867545,0.005703480236894265,0.0,-0.029508169041433052,0.036363636363636376,0.039325887243973234,0.005192107831307746,0.0,0.005649631062755178,0.011016958672847466,0.005730571332321688,0.03351961061672193,0.0648147960095089,-0.0014814588758680358,0.018270402288409482
2021-08-06 00:00:00+01:00,0.0,0.0,-0.0273128113830563,0.021208226221079762,-0.01728395061728394,-0.01615508845475433,0.0,0.0,0.00892866266017478,-0.0033783751129669026,0.00877192982456143,0.016216174976245723,-0.01033057818671046,0.008771963580347819,-0.016853890444890163,-0.027242309692016797,-0.011395946682919544,-0.009009043066040445,0.0,0.0014836568524809746,0.015550276022555654
2021-08-09 00:00:00+01:00,-0.0060422960725075026,-0.001773090179305603,0.014492739851898806,0.005663939584644506,-0.007537688442211032,-0.021346519198450098,0.0,0.017013188756551445,-0.0029499198913610636,-0.010169481662661628,0.0,0.03723408464610656,0.002087650750221215,0.0,0.0035714285714285587,-0.015079641875351935,0.0043227005153798626,0.0,-0.17391304347826086,-0.005925948531539382,0.009422796324914495
2021-08-10 00:00:00+01:00,0.003039513677811634,0.001776239612318431,0.0,0.016270337922402955,0.0151898734177216,0.021812132299336984,0.0,0.014869874505675895,-0.005917182469050486,0.013698616715036138,0.004347826086956497,-0.01025644938151038,0.004166682561238533,0.0,0.006405650508785499,0.014873147135172404,-0.008608299862145508,-0.0027272484519265117,0.0,-0.0014902902592414113,-0.008167992685751746
2021-08-11 00:00:00+01:00,-0.009090909090909038,-0.003546112722136785,0.040178555082909684,0.009852216748768461,0.007481296758104827,-0.004926158361922672,0.0,0.03296708978134788,0.0029762587309454247,0.04054050135560283,0.008658008658008587,-0.015544002534698453,0.006224050462904085,0.0,0.03253186918015838,0.01637927363233649,-0.0014471559526668676,0.04466725243306491,0.15263155887001445,0.004477657488922482,-0.008235258214614016
2021-08-12 00:00:00+01:00,0.015290519877675823,0.0,0.006008639552845363,0.009756097560975618,0.0,0.011551167996124434,0.031026252983293645,0.03368790176911318,-0.002967426900723824,-0.025974001846660322,0.05150214592274671,-0.01052635594418172,0.004123727070916461,0.0,0.02602741816272469,0.011026303211326471,0.013043500375056638,0.012216434804252607,-0.08675797496008286,-0.002971836085696844,0.0
2021-08-13 00:00:00+01:00,0.015060240963855387,0.0,0.011092159682507763,0.004830917874396157,0.004950495049504955,0.011419262180287992,0.0,0.02915953319359188,0.00892866266017478,0.0,0.008163265306122547,-0.015957406874206548,0.01848044552530137,0.0,0.021361794946936907,-0.005872457581894808,0.005722482362619408,-0.001724177336719812,0.0,-0.0029805805184827117,0.015421060205242476
2021-08-16 00:00:00+01:00,-0.005934718100890191,-0.0035587323883337074,0.005907147052389927,0.004807692307692291,0.00738916256157629,0.018548411707724366,-0.01851851851851849,-0.0049999872843424775,0.001474903681711659,-0.013333320617675781,0.0,-0.016216174976245723,0.0010081260745180565,0.0,0.011111091164981657,-0.002109752860741221,0.0,0.0060448786947673305,0.0,-0.005979095915628285,0.0011682064942013515
2021-08-17 00:00:00+01:00,0.0,0.0035714421953474407,-0.010067104428777118,-0.004784688995215336,-0.007334963325183352,-0.007125902645545357,0.0,0.00502511278436657,0.004418194633603045,-0.02364862579076832,0.0,0.0,-0.011077603924566581,0.0,-0.004524867240148556,-0.008879454032131084,0.007112375224676448,0.0,-0.08999996185302739,0.0,0.003500619165004215
2021-08-18 00:00:00+01:00,-0.011940298507462699,0.0,-0.008474608462146094,-0.014423076923076872,-0.014778325123152691,-0.011164286354414354,0.018867924528301883,-0.009999974568684844,-0.005865013407374997,-0.003460204186943594,-0.03238866396761131,0.0,-0.004073257728258395,0.0,-0.012987012987012991,-0.017918091583816187,0.0070621465882492185,0.021459228170475964,0.09340652661138993,0.010526269898378793,-0.01337211076603384
2021-08-19 00:00:00+01:00,0.0,-0.0035587323883337074,-0.012820480425263736,-0.017073170731707332,0.007500000000000062,0.004838697371944312,0.0,0.0,0.005899614726846414,-0.020833395421502532,0.0,-0.04395610499304026,-0.01635998009804629,0.0,-0.013157894736842146,-0.0017376591977370515,0.0028050061666478054,-0.008403313529497414,-0.08542707980797315,-0.0014880725991418542,0.004124908431528684
2021-08-20 00:00:00+01:00,0.0,0.0008928435189383688,0.00606057953837702,0.08933002481389574,-0.012406947890818865,-0.009630794245085172,0.0,-0.006734032249218647,0.02052788252969262,0.021276660503010802,0.004184100418409997,0.017241445458981097,0.0062370698809735,0.0,0.001333312988281321,0.001740683913149077,0.013986013986013957,0.016949136104436047,0.04395600019366919,0.020864404734954656,-0.002347382105702178
2021-08-23 00:00:00+01:00,-0.0030211480362537513,0.008028559662172308,0.0,0.02277904328018221,0.005025125628140614,0.0024310811884420414,0.0,0.0,0.0,-0.0034723015571050952,-0.008333333333333304,0.016949108707875915,-0.012396741113686605,0.04347826086956519,-0.003994612895586891,0.0026064059404546924,0.006896551724137945,-0.008333365122477177,-0.02105261150159332,0.005839438333998581,-0.0023529052734374556
2021-08-24 00:00:00+01:00,0.0121212121212122,0.0017698844977185324,-0.006884675085537251,0.00445434298440972,0.004999999999999893,0.00727567945095009,-0.05555555555555558,0.0,0.0028736290520334773,0.010453035193241922,0.008403361344537785,-0.011111153496636272,-0.012552269533425031,0.0,-0.002673857880705288,0.0017331419263246772,0.020547945205479534,0.0,-0.021505355393904968,-0.004354180625745441,0.0
2021-08-25 00:00:00+01:00,0.014970059880239583,0.0,-0.006932402423787232,-0.008869179600886956,0.03233830845771135,0.009630855476181699,0.0,0.006779686879303526,0.0,0.0,0.016666666666666607,-0.0056178920453485715,0.008474527642289953,0.0,0.0,-0.0008650716711796624,0.005369147998374624,0.029411797704994802,-0.010989052448102776,0.0,-0.0011793172159980658
2021-08-26 00:00:00+01:00,0.0,-0.0035335150818710526,-0.0008726203183724301,-0.010067114093959773,-0.009638554216867434,0.004769463112606065,0.0,-0.01010104837382797,0.0,-0.01379317205385755,-0.008196721311475419,0.0,-0.021008404034795758,0.0,0.0,-0.004329020771356551,-0.002670288031537793,0.0,0.0,-0.002915407473626064,-0.003541858715137902
2021-08-27 00:00:00+01:00,-0.002949852507374673,0.04609926247835472,-0.003493446508240128,-0.003389830508474523,0.014598540145985384,0.022151862251283294,0.019607843137254832,0.0,-0.03151868884597875,0.006993083943600098,0.004132231404958775,-0.011299477645120626,-0.0021458900728640318,0.0,-0.008042875152728501,-0.006956515104874272,0.0,0.0,0.011111153496636383,0.040935604676908044,0.0
2021-08-30 00:00:00+01:00,-0.00887573964497046,0.015254263150489944,0.0,-0.01814058956916098,-0.007194244604316502,0.0061919742310698744,0.0,0.0,0.0,0.020833312637276835,-0.012345679012345734,0.0,0.006451596495925749,0.0,0.0,0.007005247212924504,-0.0013386677136062453,0.0,-0.010989052448102776,0.004213526188433514,0.0023696320453365782
2021-08-31 00:00:00+01:00,0.0,0.00500833438094217,0.005258581982392263,0.006928406466512715,0.01449275362318847,0.0015384380634013706,0.03846153846153855,0.0051020279073654695,0.0,-0.02380958173434755,0.0,0.0114286150251115,0.02136752171585732,0.0,0.008108087488122973,0.008695685345193604,0.0,0.004081648223254186,0.08888891008165145,-0.012587433928376357,0.0
2021-09-01 00:00:00+01:00,-0.0029850746268657025,-0.019933567238062277,-0.014821279192348435,-0.01834862385321101,-0.00952380952380949,0.006144416824186427,0.0,-0.01184428030990059,-0.005917182469050486,-0.003484317373521062,0.008333333333333304,-0.016949216467680994,0.004184116446269481,0.0,-0.014745288158453329,-0.0344828068146934,0.0026810265647136955,-0.016260146842582146,0.0,0.0028329260900767927,0.016548481691842643
2021-09-02 00:00:00+01:00,0.0029940119760478723,0.0,0.008849506735177037,0.004672897196261738,0.009615384615384581,0.0,-0.0092592592592593,0.00684927569743965,0.011904807858458266,0.0,0.0,0.017241445458981097,0.016666650772094727,0.0,0.0027210469148597483,0.0,0.01604273929523581,0.0743801314178929,-0.010204120359535218,-0.008474662113743037,0.0
2021-09-03 00:00:00+01:00,0.014925373134328401,0.0,0.0,-0.013953488372092981,0.023809523809523725,0.007633587786259444,-0.028037383177570097,-0.003401373563511778,-0.005882375380572125,0.006993083943600098,0.009917330150761794,0.028248586352996652,0.01639342724524062,0.0,0.004070597885756921,0.026785731771771015,0.00526317797209086,0.015384600712702756,0.0,0.0028490681813586605,0.004651180533475685
2021-09-06 00:00:00+01:00,0.0235294117647058,0.004237288135593209,0.013157945370521729,0.01650943396226423,-0.0046511627906976605,-0.003030256791548336,0.0,0.0,0.005917182469050486,0.020833312637276835,0.006546669981478459,0.010988947648731706,0.01612909428163012,0.0,0.005405426025390625,-0.017391287762185792,0.0013088805251819657,0.015151500920837613,0.030927855323080733,0.0,0.0
2021-09-07 00:00:00+01:00,0.008620689655172376,-0.03797468354430378,0.00432902077135644,0.006960556844547661,-0.014018691588784993,0.003039467157545106,0.0,-0.0034129172943666575,-0.005882375380572125,0.0,0.008130081300812941,-0.010869503246587309,0.0,0.0,-0.005376364484882101,-0.008849591131132817,0.0013071695963542407,0.007462715247501972,-0.0100000381469727,-0.005681839733083893,0.0
2021-09-08 00:00:00+01:00,-0.005698005698005715,-0.00877192982456143,-0.008620722256998503,-0.018433179723502335,-0.004739336492891044,-0.018939393939393923,0.0,-0.0068493410175966,0.008875717273141515,0.020408143405366452,-0.008064516129032251,0.0054944214246803735,-0.015873075943202752,0.0,-0.006756756756756799,0.00446430282021093,-0.0026109262692708413,-0.022222236350730618,-0.09090905587972986,0.0,-0.004629647208502563
2021-09-09 00:00:00+01:00,-0.002865329512893977,0.0,-0.008695685345193604,0.0046948356807512415,0.0,-0.01158301158301156,0.0,-0.006896578032394962,0.005865125275335004,-0.013333320617675781,0.0,-0.016393401615722336,0.01612909428163012,0.0,0.0,-0.004444461398654509,-0.005235621961910741,0.015151500920837613,0.0,-0.0028570992606026246,-0.0023255459097928366
2021-09-10 00:00:00+01:00,-0.008620689655172376,0.0,0.0,-0.004672897196261627,-0.00952380952380949,0.0078125,0.0,-0.006944404891978451,0.008746333636544312,0.0,0.0032520449258448547,0.0,-0.015873075943202752,0.0,0.0,0.026785731771771015,0.0,0.0,0.0,0.002865285666160844,0.0
2021-09-13 00:00:00+01:00,-0.011594202898550732,0.0,-0.008771879924703185,-0.0046948356807511304,0.004807692307692291,-0.007751937984496138,0.019230769230769162,-0.006993033575937835,-0.011560628000628848,-0.01351350045186761,-0.008103727614543699,0.0,-0.032258034744817476,0.0,-0.013605442176870763,-0.008695685345193604,0.0,0.0,0.011111153496636383,-0.00571430751255575,0.0
2021-09-14 00:00:00+01:00,0.0029325513196480912,0.0,-0.008849591131132817,-0.004716981132075526,-0.02392344497607657,-0.0234375,0.0,-0.01408449379940424,0.005847975394087879,0.006849308357518069,-0.008169934538673762,0.011111153496636383,-0.016666650772094727,0.0,-0.01379310344827589,-0.017543843505051004,-0.00526317797209086,0.0,0.0,0.0,-0.006993077880821041
2021-09-15 00:00:00+01:00,-0.00877192982456143,-0.026548672566371723,-0.008928520490927738,-0.009478672985781977,-0.009803921568627416,-0.016000000000000014,0.0,-0.010714258466448134,-0.005813975408954342,-0.01360542893691108,-0.0016474841443397947,0.0,-0.016949136104436047,0.0,-0.006993006993006978,0.0,-0.010581950244841987,-0.029850718650553665,0.04395600019366919,-0.02298848432756806,-0.014084471727988102
2021-09-16 00:00:00+01:00,0.002949852507374562,0.018181818181818077,0.018018000215478835,0.01674641148325362,0.01980198019801982,0.04065040650406515,0.0,0.010830297068508576,0.005847975394087879,0.0034482724601392345,0.0,0.0,0.03448272460139301,0.0,0.028169014084507005,0.017857126131349377,0.010695125531074101,-0.0076923370361328125,0.0,0.014705882352941124,0.0023809160505021687
2021-09-17 00:00:00+01:00,-0.00588235294117645,0.02678571428571419,-0.008849591131132817,-0.007058823529411784,-0.004854368932038833,-0.0078125,0.0,-0.0035714421953473297,0.005813864516596823,-0.010309268214748757,-0.004950482584395788,-0.01648357867215422,0.0,0.0,0.0,0.0,-0.005291025581380615,0.015503935570057026,0.0,0.008695630059726067,0.0
2021-09-20 00:00:00+01:00,-0.038461538461538436,-0.04347826086956519,-0.035714252262698754,-0.023696682464455,-0.014634146341463428,-0.03149606299212604,-0.07547169811320753,-0.02508956505956017,-0.011560628000628848,0.024305531410156345,-0.03150908350283854,0.005586613608986157,-0.04166666666666663,0.0,-0.0273972602739726,-0.03508768701010212,-0.031914813748412985,-0.053435171187446784,-0.027368445145456444,-0.00862066792062055,-0.016627006499120855
2021-09-21 00:00:00+01:00,-0.021538461538461506,-0.018181818181818188,0.009259206113829244,0.029126213592232997,-0.01980198019801982,0.016260162601626105,0.0,-0.014705938038939936,-0.029239765429585618,-0.016949136104436047,-0.0068493410175966,-0.0222222010294596,-0.034782575524371584,0.0,-0.014084507042253502,-0.027272744612260258,-0.01648357867215422,0.024193564513223853,-0.025974001846660322,-0.011594247126924806,-0.014492808374494848
2021-09-22 00:00:00+01:00,0.03144654088050314,0.0185185185185186,0.01834869448980969,0.009433962264151052,0.015151515151515138,0.008000000000000007,0.0,0.007462715247501972,0.024096362008327654,0.017241362300696395,0.015517267687567449,0.022727250560256484,0.027026957364917115,0.0,0.021428571428571352,0.018691571292548614,0.0,0.0,0.0,0.002932618571647616,-0.009803865653465582
2021-09-23 00:00:00+01:00,-0.012195121951219523,0.0,0.0,-0.004672897196261627,-0.00995024875621886,-0.007936507936507908,-0.010204081632653073,0.005555541427047173,0.0,-0.010169481662661628,-0.013582394414817012,0.0,-0.017543843505051004,0.0,0.0,-0.00917425975184516,-0.016759734271166393,0.00787404590327423,0.0,-0.005847975394087768,-0.00990102749433508
2021-09-24 00:00:00+01:00,0.021604938271605034,0.0,0.00900895714943828,0.0,0.005025125628140614,0.016000000000000014,0.0,0.016574613969140506,-0.01176475076114425,0.0034246541787590346,0.003442354013632798,0.0,0.031250034591981946,0.0,0.0034965034965035446,0.018518500530834592,0.022727250560256484,-0.023437514551915006,0.011111153496636383,0.002941131591796875,0.0
2021-09-27 00:00:00+01:00,0.03625377643504524,0.08181818181818179,0.026785731771771015,0.03755868544600949,0.040000000000000036,0.03937007874015741,0.09278350515463907,0.028985479203023967,0.01785721178768762,0.01706482975327095,0.03516293763100764,0.011111153496636383,0.05627702232002463,0.0,0.03135888501742157,0.03181821649724781,0.0444444020589192,0.031999969482421786,0.04395600019366919,0.07038127956810025,0.0
2021-09-28 00:00:00+01:00,0.020408163265306145,0.050420168067226934,-0.008695685345193604,-0.004524886877828038,0.0,-0.015151515151515138,0.0,-0.003521140239892029,-0.02339179003549785,0.0,0.0008285510028513965,0.010988947648731706,0.02459017995287449,0.0,0.006756756756756799,-0.00440530300038533,0.010638338885950116,0.007751967785028402,0.0,0.0547945205479452,0.005000019073486239
2021-09-29 00:00:00+01:00,-0.011428571428571455,0.05600000000000005,0.0,0.00454545454545463,0.019230769230769162,0.01538461538461533,0.009433962264151052,-0.0035335150818710526,0.0,-0.0033557014762590764,-0.004966937817530881,-0.005434803453420622,-0.015999984741210893,0.0,0.006711409395973256,-0.017699097866309854,0.00526317797209086,-0.0076923370361328125,0.0,0.005194825011414439,0.04477609957460427
2021-09-30 00:00:00+01:00,0.023121387283236983,0.0,-0.008771879924703185,0.03619909502262453,0.009433962264151052,-0.007575757575757569,0.0,0.0,0.023952071871634395,0.02693600098835347,-0.001663868164059168,0.016393505842428047,0.004065056094269437,0.0,0.006666666666666599,0.0,0.005235621961910741,0.015503935570057026,0.0,-0.010335956537291913,0.023809523809523725
2021-10-01 00:00:00+01:00,0.005649717514124353,0.09090909090909083,0.008849506735177037,0.04366812227074246,0.028037383177569986,0.01908396946564883,0.06542056074766345,0.007092157807799149,0.02339179003549785,-0.00327868544904808,-0.0016666412353515403,-0.005376364484882101,0.012145717724457494,0.0,-0.0066225165562914245,-0.004504521533020278,0.0,0.007633543884232319,-0.02105261150159332,0.09138381383081762,0.0
2021-10-04 00:00:00+01:00,0.0,-0.01388888888888884,-0.008771879924703185,-0.01673640167364021,-0.018181818181818188,-0.011235955056179803,0.01754385964912286,-0.003521140239892029,-0.02857142857142858,0.06578949019519276,0.003338847131010292,-0.016216174976245723,-0.008000030517578138,0.0,0.0,0.004524904060796864,0.005208253653516293,0.0075757865844463534,-0.021505355393904968,0.010765568687869154,0.004651180533475685
2021-10-05 00:00:00+01:00,0.0,-0.021126760563380254,0.02654868899744267,-0.008510638297872353,-0.02314814814814814,-0.030303030303030276,0.01724137931034475,0.0,0.002941131591796875,-0.012345667202249944,-0.001663868164059168,0.0054944214246803735,0.040322581885632536,0.0749999682108562,0.010000000000000009,-0.013513564599060723,-0.0025906341469971172,-0.01503757942834183,-0.010989052448102776,-0.00591715976331364,0.004629647208502563
2021-10-06 00:00:00+01:00,0.0,-0.014388489208633115,-0.008620722256998503,-0.0042918454935622075,0.004739336492890933,0.0,0.0,-0.014134262519924334,-0.014662757254357506,0.01874998183921006,-0.0033333460489909372,0.0054645019474759415,-0.007751893856784764,0.0,-0.0033003300330033403,0.004566227543908896,-0.0025973629641842244,0.05343509838788285,0.0,-0.011904761904761862,0.009216536799961261
2021-10-07 00:00:00+01:00,0.03651685393258419,0.014598540145985384,0.008695685345193604,0.004310344827586299,0.0,0.0,0.0,0.0071684862248750925,0.005952403929229133,0.03680985408856041,0.0,0.0,0.007812455180101763,0.0,0.0066225165562914245,-0.018181800842285156,0.0,-0.007246404354172786,0.07777775658501529,-0.012048192771084376,0.004566227543908896
2021-10-08 00:00:00+01:00,0.008130081300812941,0.0,0.008620640043698113,0.0,0.0,0.0,0.0,0.0,-0.005917182469050486,-0.01775153229781612,0.006688988812411312,0.005434803453420622,0.0,0.0,0.0,0.009259206113829244,0.0,0.007299298019120881,0.0,-0.014634109124904704,0.004545471884987551
2021-10-11 00:00:00+01:00,0.005376344086021501,0.0,-0.004273520645296847,0.0,0.0,-0.015625,0.0,0.0035587323883337074,0.0,-0.012048181523292234,-0.00498337596774967,0.0,0.015503935570057026,0.0,0.006578947368421018,0.02752295424165485,0.007812479821345031,0.0,0.0,0.007425723409153262,0.004524904060796864
2021-10-12 00:00:00+01:00,0.005347593582887722,-0.007194244604316502,0.0042918620061869195,0.0042918454935623185,-0.004716981132075526,0.003968253968253954,0.0,0.0035460450856623638,-0.005952290396567306,-0.018292665641127526,0.033388980785516775,-0.005405426025390625,0.0,0.0,-0.006535947712418277,-0.004464302820210819,0.0025839398488296528,0.0,0.0,0.0,0.0
2021-10-13 00:00:00+01:00,0.005319148936170137,0.032608695652173836,-0.008546959779967,0.0,0.014218009478673022,0.0,0.0,0.003533582479351205,0.0,0.031055870727966672,0.009693028422143923,-0.005434803453420622,0.007633543884232319,0.0,0.006578947368421018,0.013452966577263581,0.0,0.0,-0.07216493020922732,0.02457002410944864,-0.009009043066040445
2021-10-14 00:00:00+01:00,0.015873015873015817,0.01754385964912286,0.051724086902089406,0.02136752136752129,0.0,0.011857707509881354,0.0,0.01408449379940424,-0.011976093042061042,-0.006024090761646117,0.0015999755859374964,0.0,0.022727287505283966,0.0,0.03267973856209161,0.008849506735177037,0.0,0.014492739601511984,0.05555555555555558,0.02637885980804855,0.03181821649724781
2021-10-15 00:00:00+01:00,0.0,0.02758620689655178,0.04918035990574876,0.008368200836819994,0.01869158878504673,0.0234375,-0.008474576271186418,0.0486111653807737,-0.006060629179983401,0.02424247372139554,0.0015974806909890837,0.016393505842428047,0.014814800686306473,0.0,0.03797468354430378,0.017543927160695638,0.015463976820011327,0.014285700661795575,-0.04210522300318664,0.03971964470194256,0.0
2021-10-18 00:00:00+01:00,-0.00520833333333337,0.006711409395973256,-0.023437514551915006,-0.020746887966805017,-0.01834862385321101,-0.01526717557251911,0.0,-0.026490103450292568,0.006097584377790843,0.02366861567970302,-0.0031898047927564344,0.016128990909022756,-0.010948877417416458,0.0,-0.018292682926829285,0.0689654492027858,0.0,0.0,0.0,0.0,-0.00440530300038533
2021-10-19 00:00:00+01:00,-0.007853403141361293,-0.026666666666666616,-0.015999984741210893,-0.004237288135593209,0.0,0.0,0.0,-0.006802682251218939,-0.018181771943063474,-0.017341023733535632,0.0,-0.0158729758262226,-0.018450184242133294,0.0,0.006211180124223503,-0.008064470231593623,0.005076064479612397,0.0,0.021978000096834593,-0.004494399167178753,0.017699097866309854
2021-10-20 00:00:00+01:00,-0.0013192612137202797,-0.013698630136986356,0.0,-0.008510638297872353,-0.009345794392523366,-0.015503875968992276,0.0,0.00684927569743965,-0.01851858828892705,-0.01176476445577379,-0.008000000000000007,0.0,0.007518753861753602,0.0,-0.01851851851851849,-0.016260146842582146,-0.011363559736909168,-0.01408449379940424,-0.021505355393904968,0.004514689986092391,0.008695685345193604
2021-10-21 00:00:00+01:00,0.003963011889035695,0.02083333333333326,-0.008130112188539096,-0.025751072961373356,0.009433962264151052,0.0,0.0,0.006802747127023556,0.0,0.05059526238142853,-0.0032258187570879393,0.005376364484882101,0.014925430495003944,0.0,0.0062893081761006275,0.0,0.0012771196707999088,0.0,0.010988947648731706,0.006741555889001161,0.004310278915198751
2021-10-22 00:00:00+01:00,0.002631578947368318,0.006802721088435382,0.01639342724524062,-0.004405286343612369,0.0,0.007874015748031482,0.0,-0.00675678244466027,-0.00628927233928156,0.025495726600212487,0.00970877501983125,0.010695125531074101,0.0073528988963604824,0.0,0.0,-0.016528988151582213,0.010204023045831345,0.0,-0.010869503246587309,-0.004464302820210819,0.0042918620061869195
2021-10-25 00:00:00+01:00,0.005249343832020914,-0.006756756756756799,-0.008064470231593623,0.01327433628318575,0.009345794392523255,-0.00390625,-0.008547008547008517,0.006802747127023556,-0.012658215623466695,0.011049779429876505,0.009615359927070743,0.0,0.0,0.0,0.0,0.008403393670198822,-0.005050428180518374,0.007142884390694659,-0.010989052448102776,0.006726526054297688,0.0
2021-10-26 00:00:00+01:00,0.0026109660574411553,0.006802721088435382,0.0,-0.017467248908296984,0.0,0.0039215686274509665,0.0,-0.01351350045186761,-0.025641061693801315,-0.04098363165294494,-0.0015872773670014828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846152278641801
